sgrnaID	gene	untreatedRep1	untreatedRep2	RigosertibRep1	RigosertibRep2
Essential_CRISPRi=negMIS12_-_5389952.25-NM_001258217	NA	407	407	272	276
Essential_CRISPRi=negMRPL32_+_42971434.25-all	NA	365	365	306	341
Essential_CRISPRi=negMRPL35_-_86425621.22-NM_145644	NA	1234	1234	955	1029
Essential_CRISPRi=negMRPL35_-_86426809.25-NM_145644	NA	448	448	389	334
Essential_CRISPRi=negMRPL35_-_86427871.22-NM_145644	NA	674	674	493	490
Essential_CRISPRi=negMRPL3_+_131220532.25-all	NA	608	608	504	441
Essential_CRISPRi=negMRPL48_+_73497639.22-all	NA	641	641	414	429
Essential_CRISPRi=negMRPL48_+_73498120.25-all	NA	469	469	344	311
Essential_CRISPRi=negMRPL48_-_73499127.25-all	NA	1324	1324	855	1036
Essential_CRISPRi=negMRPS27_-_71616063.25-NM_015084	NA	309	309	146	234
Essential_CRISPRi=negMTOR_-_11322153.23-all	NA	656	656	527	625
Essential_CRISPRi=negMTPAP_+_30638999.25-all	NA	619	619	342	475
Essential_CRISPRi=negNAA15_+_140223226.24-all	NA	1552	1552	1099	895
Essential_CRISPRi=negNAA15_-_140222830.24-all	NA	537	537	464	532
Essential_CRISPRi=negNAA50_+_113464107.23-all	NA	564	564	377	379
Essential_CRISPRi=negNAA50_+_113465076.23-all	NA	1114	1114	642	756
Essential_CRISPRi=negNACA_+_57120604.24-NM_001113202	NA	597	597	513	466
Essential_CRISPRi=negNACA_+_57120935.25-NM_001113203	NA	620	620	509	467
Essential_CRISPRi=negNARS2_-_78284191.25-NM_001243251	NA	339	339	342	260
Essential_CRISPRi=negNAT10_-_34126624.25-NM_024662	NA	468	468	284	327
Essential_CRISPRi=negNBAS_+_15700017.25-NM_015909	NA	285	285	227	249
Essential_CRISPRi=negNBAS_+_15700527.24-NR_052013	NA	388	388	252	281
Essential_CRISPRi=negNBAS_+_15701261.25-NR_052013	NA	1179	1179	774	925
Essential_CRISPRi=negNCAPG_+_17813055.24-NR_073124	NA	613	613	440	378
Essential_CRISPRi=negNCAPG_-_17812774.25-NM_022346	NA	1078	1078	853	769
Essential_CRISPRi=negNCAPH_-_96999723.23-NM_001281712	NA	764	764	811	565
Essential_CRISPRi=negNCAPH_-_97000198.25-NM_001281710	NA	420	420	373	297
Essential_CRISPRi=negNFYC_-_41158292.22-NM_001142587	NA	551	551	399	434
Essential_CRISPRi=negNHP2L1_+_42083223.23-NM_005008	NA	547	547	387	413
Essential_CRISPRi=negNIFK_+_122493465.24-all	NA	731	731	526	529
Essential_CRISPRi=negNIFK_+_122495097.22-all	NA	581	581	460	512
Essential_CRISPRi=negNIFK_+_122496274.22-all	NA	861	861	637	648
Essential_CRISPRi=negNIFK_-_122493271.25-all	NA	702	702	515	504
Essential_CRISPRi=negNIFK_-_122494717.24-all	NA	1230	1230	994	1058
Essential_CRISPRi=negNIPBL_-_36877597.24-NM_133433	NA	945	945	570	531
Essential_CRISPRi=negNIPBL_-_36877603.23-NM_015384	NA	931	931	632	575
Essential_CRISPRi=negNOL12_-_38082598.25-all	NA	798	798	533	609
Essential_CRISPRi=negNOLC1_-_103910626.24-NM_004741	NA	818	818	507	554
Essential_CRISPRi=negNOP58_+_203131307.22-all	NA	609	609	432	391
Essential_CRISPRi=negNPAT_-_108093566.25-all	NA	667	667	514	496
Essential_CRISPRi=negNRDE2_-_90798341.22-all	NA	692	692	467	569
Essential_CRISPRi=negNRF1_-_129269848.25-NM_001040110	NA	425	425	426	356
Essential_CRISPRi=negNSRP1_+_28444248.24-NM_032141	NA	800	800	455	607
Essential_CRISPRi=negNSRP1_-_28444594.25-NM_001261467	NA	741	741	543	626
Essential_CRISPRi=negNUDC_+_27249206.23-all	NA	672	672	470	540
Essential_CRISPRi=negNUDT21_-_56485538.24-all	NA	990	990	725	608
Essential_CRISPRi=negNUP153_+_17706185.25-NM_001278209	NA	231	231	165	118
Essential_CRISPRi=negNUP153_+_17706888.25-NM_001278210	NA	847	847	630	827
Essential_CRISPRi=negNUP205_+_135243256.25-all	NA	1584	1584	1027	1073
Essential_CRISPRi=negNUP214_-_133999623.25-all	NA	949	949	776	636
Essential_CRISPRi=negNUP54_+_77069275.23-NR_103781	NA	19	19	25	36
Essential_CRISPRi=negNUP54_+_77069480.23-NR_103780	NA	1011	1011	952	687
Essential_CRISPRi=negNUP93_-_56764126.24-NM_014669	NA	947	947	780	791
Essential_CRISPRi=negNUP98_+_3817260.24-NM_139132	NA	442	442	287	330
Essential_CRISPRi=negNUP98_+_3818124.24-NM_139132	NA	825	825	550	833
Essential_CRISPRi=negNUP98_+_3819532.23-NM_016320	NA	459	459	390	473
Essential_CRISPRi=negNUP98_+_3819826.25-NM_139132	NA	604	604	479	492
Essential_CRISPRi=negOGDH_+_44645148.22-NM_002541	NA	151	151	178	162
Essential_CRISPRi=negOGDH_-_44646530.25-NM_001003941	NA	1457	1457	1282	1080
Essential_CRISPRi=negOGT_+_70753208.25-NM_181672	NA	1369	1369	736	767
Essential_CRISPRi=negOGT_+_70753510.24-NM_181672	NA	521	521	318	577
Essential_CRISPRi=negOIP5_-_41626430.23-all	NA	511	511	463	420
Essential_CRISPRi=negORC3_+_88298608.23-NM_001197259	NA	690	690	558	665
Essential_CRISPRi=negORC3_+_88299681.24-NM_012381	NA	555	555	473	467
Essential_CRISPRi=negPAICS_+_57301697.25-NM_006452	NA	603	603	371	449
Essential_CRISPRi=negPAICS_-_57301164.25-NM_001079524	NA	608	608	416	394
Essential_CRISPRi=negPAICS_-_57301264.23-NM_006452	NA	938	938	770	698
Essential_CRISPRi=negPAICS_-_57302560.25-NM_001079524	NA	839	839	753	666
Essential_CRISPRi=negPAK1IP1_-_10693786.23-all	NA	835	835	568	564
Essential_CRISPRi=negPAM16_+_4402869.23-all	NA	717	717	498	612
Essential_CRISPRi=negPCNA_+_5099577.24-NM_182649	NA	532	532	361	412
Essential_CRISPRi=negPCNA_-_5107471.24-NM_002592	NA	730	730	428	585
Essential_CRISPRi=negPHAX_-_125937623.24-all	NA	442	442	382	322
Essential_CRISPRi=negPMPCB_-_102936957.25-all	NA	626	626	544	518
Essential_CRISPRi=negPOLA1_-_24710661.24-all	NA	1340	1340	883	1027
Essential_CRISPRi=negPOLD3_+_74303860.24-NR_046409	NA	1459	1459	1008	1027
Essential_CRISPRi=negPOLD3_+_74304318.25-NR_046409	NA	760	760	715	625
Essential_CRISPRi=negPOLD3_-_74303782.24-NR_046410	NA	907	907	605	703
Essential_CRISPRi=negPOLD3_-_74304012.24-NM_006591	NA	963	963	552	719
Essential_CRISPRi=negPOLR1B_-_113298130.24-NM_001282776	NA	765	765	584	514
Essential_CRISPRi=negPOLR1B_-_113299354.25-NM_001282776	NA	650	650	550	478
Essential_CRISPRi=negPOLR1B_-_113301065.23-NM_019014	NA	506	506	380	335
Essential_CRISPRi=negPOLR1B_-_113301115.24-NM_001137604	NA	670	670	506	571
Essential_CRISPRi=negPOLR1C_+_43484533.24-all	NA	1158	1158	760	940
Essential_CRISPRi=negPOLR2A_+_7386127.23-all	NA	875	875	750	750
Essential_CRISPRi=negPOLR2B_-_57843695.24-all	NA	710	710	517	632
Essential_CRISPRi=negPOLR3B_+_106751495.24-NM_018082	NA	1219	1219	971	997
Essential_CRISPRi=negPOLR3B_+_106753345.25-NM_001160708	NA	711	711	475	585
Essential_CRISPRi=negPPP1R10_+_30583870.25-NM_002714	NA	558	558	356	430
Essential_CRISPRi=negPPP1R8_+_28157367.22-NM_002713	NA	940	940	723	671
Essential_CRISPRi=negPPP1R8_+_28157783.24-NM_014110	NA	587	587	365	388
Essential_CRISPRi=negPPP1R8_-_28158318.24-NM_138558	NA	778	778	585	623
Essential_CRISPRi=negPPP2R1A_-_52693345.23-NM_014225	NA	1132	1132	827	742
Essential_CRISPRi=negPPP2R3C_-_35590352.24-all	NA	606	606	430	605
Essential_CRISPRi=negPRC1_+_91536773.25-NM_199413,NM_001267580	NA	555	555	441	470
Essential_CRISPRi=negPRC1_+_91538335.23-NM_199413,NM_003981	NA	753	753	393	474
Essential_CRISPRi=negPRPF19_-_60673225.24-all	NA	265	265	254	259
Essential_CRISPRi=negPRPF40A_+_153575045.22-all	NA	702	702	591	519
Essential_CRISPRi=negPRPF40A_+_153575604.23-all	NA	602	602	348	584
Essential_CRISPRi=negPRPF4B_+_4023274.25-all	NA	737	737	488	500
Essential_CRISPRi=negPRPF8_-_1589866.24-all	NA	957	957	712	620
Essential_CRISPRi=negPSMA1_+_14541510.23-NM_001143937	NA	881	881	725	711
Essential_CRISPRi=negPSMA1_+_14665146.22-NM_148976	NA	993	993	731	695
Essential_CRISPRi=negPSMA3_-_58712389.25-NR_038123	NA	452	452	224	239
Essential_CRISPRi=negPSMA6_+_35746472.24-NM_001282234	NA	796	796	497	599
Essential_CRISPRi=negPSMA6_-_35747466.25-NM_001282234	NA	188	188	174	151
Essential_CRISPRi=negPSMA6_-_35760840.24-NM_002791	NA	738	738	539	486
Essential_CRISPRi=negPSMA6_-_35760844.23-NR_104110	NA	593	593	414	471
Essential_CRISPRi=negPSMA6_-_35761598.22-NR_104110	NA	654	654	446	461
Essential_CRISPRi=negPSMB6_-_4700529.25-NM_001270481	NA	802	802	383	632
Essential_CRISPRi=negPSMC1_-_90723210.22-all	NA	928	928	685	621
Essential_CRISPRi=negPSMC2_+_102986356.25-NM_002803	NA	901	901	500	628
Essential_CRISPRi=negPSMC2_+_102987049.23-NM_002803	NA	464	464	329	281
Essential_CRISPRi=negPSMC2_-_102986316.25-NM_001204453	NA	687	687	472	404
Essential_CRISPRi=negPSMC2_-_102986786.24-NM_002803	NA	978	978	707	578
Essential_CRISPRi=negPSMC4_+_40476272.25-NM_006503	NA	597	597	414	544
Essential_CRISPRi=negPSMC4_+_40478216.25-NM_006503	NA	698	698	561	623
Essential_CRISPRi=negPSMD13_+_236334.25-NM_002817	NA	1297	1297	949	1001
Essential_CRISPRi=negPSMD13_-_237136.25-NM_002817	NA	980	980	544	758
Essential_CRISPRi=negPSMD1_-_231921795.25-NR_034059	NA	670	670	591	463
Essential_CRISPRi=negPSMD2_+_184017388.24-NM_001278708	NA	1051	1051	629	574
Essential_CRISPRi=negPSMD2_-_184017149.25-NM_001278709,NM_002808	NA	964	964	657	734
Essential_CRISPRi=negPSMD6_+_64009899.23-NM_001271781	NA	936	936	557	615
Essential_CRISPRi=negPSMD6_-_64008678.25-NM_001271780	NA	696	696	453	642
Essential_CRISPRi=negPSMD6_-_64008776.25-NM_014814	NA	1132	1132	691	893
Essential_CRISPRi=negPSMD6_-_64010362.25-NM_001271780	NA	611	611	356	477
Essential_CRISPRi=negPSMD8_+_38866786.25-all	NA	324	324	324	294
Essential_CRISPRi=negRAD50_+_131892846.23-all	NA	449	449	330	235
Essential_CRISPRi=negRAD50_-_131893378.24-all	NA	457	457	356	336
Essential_CRISPRi=negRAE1_+_55924523.24-NM_003610	NA	828	828	624	727
Essential_CRISPRi=negRAE1_-_55926266.25-NM_003610	NA	570	570	453	422
Essential_CRISPRi=negRARS2_+_88298576.23-all	NA	800	800	705	599
Essential_CRISPRi=negRBBP4_+_33116190.25-NM_005610	NA	709	709	389	451
Essential_CRISPRi=negRBBP4_+_33116705.25-NM_001135256	NA	257	257	160	201
Essential_CRISPRi=negRBBP4_-_33117039.23-NM_001135256	NA	842	842	518	539
Essential_CRISPRi=negRBBP8_+_20512143.24-NM_002894	NA	867	867	856	835
Essential_CRISPRi=negRBBP8_-_20511882.25-NM_002894	NA	336	336	225	233
Essential_CRISPRi=negRBM17_+_6129670.24-NM_001145547	NA	527	527	385	342
Essential_CRISPRi=negRBM17_+_6131354.24-NM_001145547	NA	1201	1201	803	821
Essential_CRISPRi=negRBM17_-_6131174.24-NM_032905	NA	650	650	505	484
Essential_CRISPRi=negRBM17_-_6131276.24-NM_001145547	NA	800	800	617	616
Essential_CRISPRi=negRBM17_-_6132060.25-NM_001145547	NA	971	971	678	705
Essential_CRISPRi=negRBM39_-_34330660.24-NM_001242600	NA	352	352	192	271
Essential_CRISPRi=negRFC2_+_73668726.22-NM_001278792	NA	732	732	568	468
Essential_CRISPRi=negRFC2_+_73670203.25-NM_181471	NA	660	660	376	500
Essential_CRISPRi=negRFC2_-_73669013.23-NM_001278793	NA	776	776	516	661
Essential_CRISPRi=negRFC4_+_186524180.23-NM_181573	NA	768	768	578	512
Essential_CRISPRi=negRFT1_+_53163641.25-all	NA	885	885	593	584
Essential_CRISPRi=negRMI1_+_86594827.23-all	NA	574	574	421	490
Essential_CRISPRi=negRMI1_+_86595947.21-all	NA	230	230	213	179
Essential_CRISPRi=negRNF168_-_196229780.22-all	NA	386	386	383	383
Essential_CRISPRi=negRNF168_-_196230164.22-all	NA	602	602	507	528
Essential_CRISPRi=negRNGTT_+_89673311.24-NM_001286426	NA	586	586	388	372
Essential_CRISPRi=negRNGTT_+_89673525.24-NM_001286428	NA	532	532	362	281
Essential_CRISPRi=negRNGTT_-_89673325.25-NM_001286428	NA	328	328	278	209
Essential_CRISPRi=negRPA1_+_1734109.25-all	NA	668	668	474	411
Essential_CRISPRi=negRPA1_+_1734222.23-all	NA	352	352	203	234
Essential_CRISPRi=negRPL10A_+_35435730.23-all	NA	641	641	448	386
Essential_CRISPRi=negRPL10A_+_35436563.23-all	NA	758	758	579	531
Essential_CRISPRi=negRPL10_+_153625633.22-NM_001256580	NA	745	745	489	579
Essential_CRISPRi=negRPL10_-_153625521.22-NM_001256577	NA	316	316	222	216
Essential_CRISPRi=negRPL10_-_153626034.23-NM_001256577	NA	1236	1236	1044	888
Essential_CRISPRi=negRPL10_-_153626751.24-NM_001256580	NA	373	373	287	396
Essential_CRISPRi=negRPL10_-_153626751.25-NM_001256580	NA	412	412	329	283
Essential_CRISPRi=negRPL10_-_153626767.23-NM_001256580	NA	883	883	600	537
Essential_CRISPRi=negRPL13A_-_49989166.25-NM_001270491	NA	581	581	492	323
Essential_CRISPRi=negRPL13A_-_49989743.23-NM_012423	NA	454	454	329	316
Essential_CRISPRi=negRPL13A_-_49990365.25-NR_073024	NA	728	728	458	489
Essential_CRISPRi=negRPL13A_-_49990908.23-NR_073024	NA	661	661	492	426
Essential_CRISPRi=negRPL13A_-_49990912.25-NM_012423	NA	608	608	515	390
Essential_CRISPRi=negRPL13A_-_49991289.24-NM_001270491	NA	402	402	314	370
Essential_CRISPRi=negRPL17_+_47017885.25-NM_000985	NA	257	257	113	168
Essential_CRISPRi=negRPL17_+_47017936.23-NM_001199345	NA	423	423	286	274
Essential_CRISPRi=negRPL17_+_47019652.23-NM_000985,NM_001035006	NA	876	876	727	775
Essential_CRISPRi=negRPL17_+_47020357.23-NM_001199343	NA	367	367	262	392
Essential_CRISPRi=negRPL17_-_47018347.22-NM_001199341	NA	384	384	199	235
Essential_CRISPRi=negRPL17_-_47018750.23-NM_001199341,NM_001199344	NA	1192	1192	888	945
Essential_CRISPRi=negRPL18A_+_17969574.23-all	NA	264	264	212	226
Essential_CRISPRi=negRPL18A_-_17969095.23-all	NA	566	566	462	509
Essential_CRISPRi=negRPL18A_-_17971381.24-all	NA	900	900	702	598
Essential_CRISPRi=negRPL18_+_49121046.24-NM_001270490	NA	1170	1170	930	926
Essential_CRISPRi=negRPL18_+_49122621.25-NR_073022	NA	1054	1054	854	736
Essential_CRISPRi=negRPL18_+_49122744.22-NM_001270490	NA	985	985	756	698
Essential_CRISPRi=negRPL18_+_49123976.24-NR_073022	NA	628	628	375	453
Essential_CRISPRi=negRPL18_-_49121748.24-NM_000979	NA	1098	1098	718	658
Essential_CRISPRi=negRPL23A_-_27047060.24-all	NA	957	957	625	749
Essential_CRISPRi=negRPL24_-_101406531.24-all	NA	1028	1028	766	710
Essential_CRISPRi=negRPL26_+_8285147.25-all	NA	859	859	432	554
Essential_CRISPRi=negRPL30_+_99058340.21-all	NA	483	483	319	303
Essential_CRISPRi=negRPL30_-_99058349.24-all	NA	782	782	562	605
Essential_CRISPRi=negRPL31_+_101618688.25-NM_001098577	NA	942	942	648	729
Essential_CRISPRi=negRPL31_+_101618714.24-NM_001099693	NA	504	504	324	372
Essential_CRISPRi=negRPL31_-_101618967.22-NM_001099693	NA	942	942	733	618
Essential_CRISPRi=negRPL32_+_12882931.22-NM_000994	NA	588	588	466	416
Essential_CRISPRi=negRPL34_+_109541550.23-NM_033625	NA	460	460	436	436
Essential_CRISPRi=negRPL38_+_72198923.23-NM_001035258	NA	649	649	553	513
Essential_CRISPRi=negRPL38_+_72200049.23-NM_000999	NA	926	926	480	581
Essential_CRISPRi=negRPL38_+_72200921.24-NM_001035258	NA	516	516	390	430
Essential_CRISPRi=negRPL39_-_118925910.24-all	NA	908	908	677	787
Essential_CRISPRi=negRPL3_+_39714135.25-NM_001033853	NA	971	971	633	827
Essential_CRISPRi=negRPL3_+_39714261.23-NM_000967	NA	812	812	446	520
Essential_CRISPRi=negRPL3_+_39715210.22-NM_001033853	NA	495	495	376	348
Essential_CRISPRi=negRPL5_+_93296316.23-all	NA	495	495	244	326
Essential_CRISPRi=negRPL5_-_93297929.24-all	NA	678	678	608	591
Essential_CRISPRi=negRPL5_-_93298144.25-all	NA	815	815	606	617
Essential_CRISPRi=negRPL7A_+_136215037.23-all	NA	857	857	624	663
Essential_CRISPRi=negRPL7A_+_136216180.25-all	NA	714	714	469	488
Essential_CRISPRi=negRPL7A_-_136214330.25-all	NA	1488	1488	996	1284
Essential_CRISPRi=negRPL7_+_74206276.23-all	NA	336	336	197	263
Essential_CRISPRi=negRPL9_+_39460240.24-NM_000661	NA	591	591	400	403
Essential_CRISPRi=negRPLP0_-_120639131.24-NM_053275	NA	688	688	527	635
Essential_CRISPRi=negRPLP2_+_808997.24-all	NA	367	367	310	284
Essential_CRISPRi=negRPN2_+_35806515.24-NM_002951	NA	1130	1130	1028	890
Essential_CRISPRi=negRPN2_+_35808508.24-NM_001135771	NA	488	488	326	309
Essential_CRISPRi=negRPS13_-_17099026.22-all	NA	409	409	390	458
Essential_CRISPRi=negRPS14_+_149828958.25-NM_005617,NM_001025071	NA	675	675	470	405
Essential_CRISPRi=negRPS14_+_149829192.25-NM_001025070	NA	681	681	417	496
Essential_CRISPRi=negRPS23_+_81573994.24-all	NA	700	700	597	610
Essential_CRISPRi=negRPS24_+_79793575.24-NM_001142285	NA	939	939	674	637
Essential_CRISPRi=negRPS24_-_79791994.23-NM_001026	NA	661	661	498	527
Essential_CRISPRi=negRPS24_-_79792006.24-NM_001142284	NA	362	362	248	249
Essential_CRISPRi=negRPS24_-_79793035.23-NM_001142285	NA	295	295	262	271
Essential_CRISPRi=negRPS24_-_79793535.25-NM_001142285	NA	957	957	756	682
Essential_CRISPRi=negRPS24_-_79793872.25-NM_001142284,NM_001142283	NA	1393	1393	1067	1043
Essential_CRISPRi=negRPS24_-_79794064.25-NM_001142284	NA	678	678	496	411
Essential_CRISPRi=negRPS24_-_79795064.24-NM_001026	NA	608	608	442	473
Essential_CRISPRi=negRPS25_+_118887348.25-all	NA	203	203	240	226
Essential_CRISPRi=negRPS27A_-_55458366.24-NM_001177413	NA	1155	1155	745	881
Essential_CRISPRi=negRPS27A_-_55459750.25-NM_001177413,NM_001135592	NA	764	764	456	525
Essential_CRISPRi=negRPS28_+_8387839.25-all	NA	948	948	719	678
Essential_CRISPRi=negRPS28_-_8385596.25-all	NA	552	552	361	423
Essential_CRISPRi=negRPS29_+_50053573.24-NM_001030001	NA	625	625	454	458
Essential_CRISPRi=negRPS3A_+_152021640.25-NM_001267699	NA	739	739	548	512
Essential_CRISPRi=negRPS3_+_75109171.24-NM_001260507	NA	880	880	742	702
Essential_CRISPRi=negRPS3_+_75110421.25-NM_001260507	NA	888	888	803	728
Essential_CRISPRi=negRPS3_-_75109811.22-NM_001256802	NA	524	524	292	458
Essential_CRISPRi=negRPS3_-_75109906.23-NM_001260507	NA	652	652	460	534
Essential_CRISPRi=negRPS8_+_45242381.25-all	NA	319	319	214	268
Essential_CRISPRi=negRPSA_+_39450771.25-NM_001012321	NA	571	571	522	465
Essential_CRISPRi=negRPSA_-_39446755.23-NM_002295	NA	758	758	594	618
Essential_CRISPRi=negRPTOR_-_78519790.25-NM_020761	NA	320	320	290	307
Essential_CRISPRi=negRRM1_+_4115383.24-all	NA	784	784	534	482
Essential_CRISPRi=negRRP15_-_218458808.24-all	NA	575	575	483	505
Essential_CRISPRi=negRTF1_-_41709765.24-all	NA	600	600	461	435
Essential_CRISPRi=negRTF1_-_41709924.22-all	NA	919	919	767	711
Essential_CRISPRi=negRTFDC1_+_55044851.25-NM_001283035	NA	653	653	505	444
Essential_CRISPRi=negSACM1L_+_45731754.25-all	NA	655	655	470	469
Essential_CRISPRi=negSART1_+_65729156.23-all	NA	735	735	478	490
Essential_CRISPRi=negSASS6_+_100600022.24-all	NA	823	823	578	624
Essential_CRISPRi=negSCFD1_+_31091578.21-NM_001257376	NA	217	217	120	145
Essential_CRISPRi=negSCFD1_-_31091099.25-NM_001283031	NA	627	627	536	423
Essential_CRISPRi=negSCFD1_-_31091801.24-NM_001283031	NA	395	395	324	332
Essential_CRISPRi=negSDE2_-_226188192.23-all	NA	611	611	620	590
Essential_CRISPRi=negSEC61A1_+_127769505.24-all	NA	726	726	464	643
Essential_CRISPRi=negSEH1L_-_12947927.25-NM_001013437	NA	729	729	635	591
Essential_CRISPRi=negSEH1L_-_12947949.25-NM_001013437	NA	0	0	0	1
Essential_CRISPRi=negSENP6_-_76312048.24-NM_015571	NA	1188	1188	824	959
Essential_CRISPRi=negSF3B14_-_24299533.22-all	NA	290	290	225	191
Essential_CRISPRi=negSF3B14_-_24299572.25-all	NA	984	984	727	763
Essential_CRISPRi=negSF3B14_-_24299645.25-all	NA	553	553	426	444
Essential_CRISPRi=negSF3B14_-_24300034.24-all	NA	916	916	592	670
Essential_CRISPRi=negSF3B4_-_149898680.22-all	NA	449	449	360	337
Essential_CRISPRi=negSKIV2L2_+_54603135.21-all	NA	268	268	125	168
Essential_CRISPRi=negSKIV2L2_-_54601860.24-all	NA	0	0	0	0
Essential_CRISPRi=negSKIV2L2_-_54603869.25-all	NA	394	394	327	336
Essential_CRISPRi=negSKP1_-_133513588.23-NM_170679	NA	984	984	598	738
Essential_CRISPRi=negSMC2_+_106857618.23-NM_001042551	NA	432	432	443	413
Essential_CRISPRi=negSMC2_-_106856067.24-NM_001042550	NA	875	875	774	646
Essential_CRISPRi=negSMC2_-_106856625.25-NM_001042550	NA	674	674	573	503
Essential_CRISPRi=negSMC2_-_106858034.24-NM_001042551	NA	650	650	531	611
Essential_CRISPRi=negSMC3_+_112326247.23-all	NA	510	510	342	454
Essential_CRISPRi=negSMC3_-_112327084.23-all	NA	1397	1397	1144	1092
Essential_CRISPRi=negSMC4_-_160116868.24-NM_005496	NA	650	650	548	573
Essential_CRISPRi=negSMC4_-_160116949.23-NM_005496	NA	763	763	642	573
Essential_CRISPRi=negSMC4_-_160117517.24-NM_005496	NA	493	493	406	345
Essential_CRISPRi=negSMNDC1_-_112064369.24-all	NA	502	502	398	311
Essential_CRISPRi=negSNRPB_+_2451784.25-NM_198216	NA	530	530	338	281
Essential_CRISPRi=negSNRPB_-_2451007.23-NM_198216	NA	743	743	558	583
Essential_CRISPRi=negSNRPD1_+_19191585.23-all	NA	516	516	400	455
Essential_CRISPRi=negSNRPD1_-_19193952.25-all	NA	605	605	443	402
Essential_CRISPRi=negSNRPD2_-_46196565.23-NM_177542	NA	910	910	803	754
Essential_CRISPRi=negSNRPF_-_96253586.23-all	NA	548	548	269	439
Essential_CRISPRi=negSNW1_+_78227134.24-all	NA	1023	1023	716	908
Essential_CRISPRi=negSNW1_-_78226108.24-all	NA	674	674	478	507
Essential_CRISPRi=negSON_+_34914428.25-NR_103797	NA	779	779	603	566
Essential_CRISPRi=negSON_-_34914922.23-NR_103797	NA	878	878	672	562
Essential_CRISPRi=negSON_-_34915002.24-NR_103797	NA	825	825	689	602
Essential_CRISPRi=negSON_-_34915101.24-NR_103797	NA	437	437	273	400
Essential_CRISPRi=negSON_-_34915324.25-NM_138927	NA	1015	1015	703	896
Essential_CRISPRi=negSPATA5_-_123843477.21-all	NA	985	985	700	670
Essential_CRISPRi=negSRP72_-_57334418.25-NM_006947	NA	598	598	510	518
Essential_CRISPRi=negSRRM2_+_2800674.25-all	NA	1015	1015	627	789
Essential_CRISPRi=negSRRM2_+_2803184.24-all	NA	481	481	461	404
Essential_CRISPRi=negSRRM2_-_2803218.25-all	NA	882	882	624	679
Essential_CRISPRi=negSRRM2_-_2803397.21-all	NA	772	772	592	645
Essential_CRISPRi=negSRRT_+_100472570.23-NM_015908	NA	448	448	316	416
Essential_CRISPRi=negSRRT_+_100472678.24-NM_001128854,NM_001128852	NA	730	730	487	567
Essential_CRISPRi=negSRRT_+_100472825.25-NM_001128854	NA	677	677	583	570
Essential_CRISPRi=negSRRT_-_100474423.24-NM_001128854	NA	330	330	163	232
Essential_CRISPRi=negTAF1B_+_9984179.24-all	NA	673	673	554	569
Essential_CRISPRi=negTARS_+_33441399.23-NM_152295	NA	424	424	341	411
Essential_CRISPRi=negTARS_-_33441194.25-NR_047678	NA	585	585	493	372
Essential_CRISPRi=negTARS_-_33442144.24-NM_152295	NA	465	465	279	299
Essential_CRISPRi=negTCOF1_+_149737132.25-NM_001008657	NA	426	426	171	193
Essential_CRISPRi=negTCOF1_-_149738466.25-NM_001195141	NA	527	527	431	444
Essential_CRISPRi=negTCP1_+_160210153.24-NM_001008897	NA	682	682	441	435
Essential_CRISPRi=negTCP1_-_160211640.25-NM_030752	NA	542	542	377	510
Essential_CRISPRi=negTCP1_-_160211816.25-NM_001008897	NA	624	624	395	512
Essential_CRISPRi=negTFRC_+_195808902.22-NM_001128148	NA	758	758	514	555
Essential_CRISPRi=negTFRC_-_195808335.24-NM_001128148	NA	981	981	792	748
Essential_CRISPRi=negTHOC2_+_122865212.24-all	NA	145	145	167	220
Essential_CRISPRi=negTHOC7_+_63849114.21-NM_025075	NA	497	497	392	468
Essential_CRISPRi=negTHOC7_+_63849778.25-NM_001285387,NM_025075	NA	782	782	413	599
Essential_CRISPRi=negTHOC7_+_63849834.25-NM_025075	NA	449	449	494	472
Essential_CRISPRi=negTHOC7_+_63849932.24-NM_001285404	NA	788	788	534	574
